Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Dollarama,43.66068,-79.38468,Discount Store
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Tiffany & Co.,43.6691352,-79.3934841,Jewelry Store
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323,Wings Joint
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Jimmy's Coffee,43.65582710322224,-79.39204216888555,Café
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Eataly,43.66975356278464,-79.3887197971344,Gourmet Shop
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Holy Chuck,43.66524054342597,-79.38472816592302,Burger Joint
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Isabel Bader Theatre,43.66732927030892,-79.39260350506324,College Theater
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Royal Conservatory of Music,43.66822758218325,-79.39631143267306,Music School
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Openmat Mixed Martial Arts,43.666171607941095,-79.3847667237342,Martial Arts Dojo
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Bay Street Video,43.668889965052365,-79.38924749443069,Video Store
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Bulk Barn,43.661339682592825,-79.38268765156145,Grocery Store
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Black Bear Espresso,43.66143582514135,-79.3814931962942,Coffee Shop
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Dal Moro's Fresh Pasta To Go,43.66664070494267,-79.38540023837237,Italian Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,W Burger Bar,43.66133100835633,-79.3835570768382,Burger Joint
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Pi Co.,43.670107,-79.389852,Pizza Place
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Wish,43.66875926600152,-79.38569365317709,Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Art Gallery of Ontario,43.654002860337386,-79.39292172707437,Art Gallery
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Marshalls,43.659308,-79.3824621,Department Store
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Hone Fitness,43.66748371662793,-79.38551016951237,Gym
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Infuse Cafe,43.658068043552504,-79.38172645275614,Coffee Shop
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Paramount Fine Foods,43.67067671443592,-79.38986486034777,Middle Eastern Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Bloor-Yorkville,43.670214354942,-79.39104696860365,Shopping Mall
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Hero Certified Burgers,43.66562403029978,-79.38090430769088,Burger Joint
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Si Lom,43.66501007731949,-79.38068288199048,Thai Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,The Library Specialty Coffee,43.65441282740799,-79.39090161351724,Coffee Shop
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,COS,43.66951629225504,-79.39038980772062,Clothing Store
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,DAVIDsTEA,43.65697339589283,-79.38103961039258,Tea Room
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Nespresso Boutique - Bar,43.66988316570838,-79.39335858121262,Coffee Shop
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Harry Rosen Menswear,43.669661332975835,-79.39058464558242,Men's Store
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,KAKA,43.65745745164475,-79.38419169987876,Japanese Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Fiorio Hair Design,43.670169709332704,-79.39140019059467,Cosmetics Shop
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Trattoria Nervosa,43.67101871082308,-79.39108133032904,Italian Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Sabai Sabai,43.670647205466466,-79.38485656424602,Thai Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,MUJI,43.656024,-79.383284,Miscellaneous Shop
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Karine's,43.653698928318526,-79.39074313568692,Breakfast Spot
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Summer's Homemade Ice Cream,43.67090278308464,-79.39229888961067,Ice Cream Shop
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Provo Food Bar,43.654293123974384,-79.39178769369552,Tapas Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Museum Tavern,43.668389856295185,-79.3957298399421,Restaurant
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Bikram Yoga Yonge,43.66820532149228,-79.38578009605408,Yoga Studio
Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant
Islington Avenue,43.6678556,-79.53224240000002,Java Joe's Village Cafe,43.662460906352436,-79.53205381416235,Café
Islington Avenue,43.6678556,-79.53224240000002,St Georges Golf and Country Club,43.674394614408236,-79.53714160371202,Golf Course
Islington Avenue,43.6678556,-79.53224240000002,TD Canada Trust,43.6625453,-79.5317488,Bank
Islington Avenue,43.6678556,-79.53224240000002,Shoppers Drug Mart,43.663067,-79.531753,Pharmacy
Islington Avenue,43.6678556,-79.53224240000002,COBS Bread,43.664940367690775,-79.5204847956449,Bakery
Islington Avenue,43.6678556,-79.53224240000002,Thorncrest Drug Store,43.66298764333833,-79.53181698355863,Pharmacy
Islington Avenue,43.6678556,-79.53224240000002,Foodland - Toronto,43.662724,-79.531984,Grocery Store
Islington Avenue,43.6678556,-79.53224240000002,Thorncrest Plaza,43.66261966170492,-79.53214635053152,Shopping Mall
Islington Avenue,43.6678556,-79.53224240000002,Princess Margaret Park,43.66783531448512,-79.53993418272015,Playground
Islington Avenue,43.6678556,-79.53224240000002,Humber Valley Park,43.66482484362267,-79.52499882000663,Park
Islington Avenue,43.6678556,-79.53224240000002,Humber Valley Rink,43.66482600084906,-79.5248725529118,Skating Rink
Islington Avenue,43.6678556,-79.53224240000002,Humbertown Convenience,43.66492858170565,-79.52048054521903,Convenience Store
Malvern / Rouge,43.806686299999996,-79.19435340000001,Wendy's,43.8020084,-79.1980797,Fast Food Restaurant
Malvern / Rouge,43.806686299999996,-79.19435340000001,Wendy’s,43.80744841934756,-79.19905558052072,Fast Food Restaurant
Malvern / Rouge,43.806686299999996,-79.19435340000001,Caribbean Wave,43.798557859976256,-79.19577725412623,Caribbean Restaurant
Malvern / Rouge,43.806686299999996,-79.19435340000001,Harvey's,43.80002047583462,-79.19830662127322,Restaurant
Malvern / Rouge,43.806686299999996,-79.19435340000001,Staples Morningside,43.80028467632823,-79.19660657644272,Paper / Office Supplies Store
Malvern / Rouge,43.806686299999996,-79.19435340000001,Tim Hortons,43.801999861382,-79.1981689631939,Coffee Shop
Malvern / Rouge,43.806686299999996,-79.19435340000001,Lee Valley,43.803161304831846,-79.19968142252247,Hobby Shop
Malvern / Rouge,43.806686299999996,-79.19435340000001,Tim Hortons / Esso,43.80186301779314,-79.1992957809335,Coffee Shop
Malvern / Rouge,43.806686299999996,-79.19435340000001,MMA World Academy,43.80025935327685,-79.19522661480777,Martial Arts Dojo
Malvern / Rouge,43.806686299999996,-79.19435340000001,Rouge Park - Woodland Trail,43.80178186082014,-79.20042735921538,Trail
Malvern / Rouge,43.806686299999996,-79.19435340000001,Mr Jerk,43.801262219554275,-79.19975818333775,African Restaurant
Malvern / Rouge,43.806686299999996,-79.19435340000001,Upper Rouge Trail,43.809988,-79.186147,Trail
Malvern / Rouge,43.806686299999996,-79.19435340000001,Charley's Exotic Cuisine,43.80098159718747,-79.20023292303085,Chinese Restaurant
Malvern / Rouge,43.806686299999996,-79.19435340000001,Fit4Less,43.800135,-79.198683,Gym
Malvern / Rouge,43.806686299999996,-79.19435340000001,Fusion Supermarket,43.800527899352915,-79.2000637571665,Supermarket
Malvern / Rouge,43.806686299999996,-79.19435340000001,What a Bakery,43.798888,-79.196473,Bakery
Malvern / Rouge,43.806686299999996,-79.19435340000001,Fabricland,43.799013800948444,-79.19731406960719,Arts & Crafts Store
Malvern / Rouge,43.806686299999996,-79.19435340000001,Quiznos,43.798773188206816,-79.19655550872147,Sandwich Place
Malvern / Rouge,43.806686299999996,-79.19435340000001,RBC Royal Bank,43.79878248056552,-79.19709031445504,Bank
Don Mills,43.745905799999996,-79.352188,LA Fitness,43.74766522888878,-79.34707696065234,Gym / Fitness Center
Don Mills,43.745905799999996,-79.352188,Island Foods,43.745866073988985,-79.34603533317939,Caribbean Restaurant
Don Mills,43.745905799999996,-79.352188,Baretto Caffé,43.74445646349851,-79.34645978471785,Café
Don Mills,43.745905799999996,-79.352188,Matsuda Japanese Cuisine & Teppanyaki,43.74549366550305,-79.34582141079446,Japanese Restaurant
Don Mills,43.745905799999996,-79.352188,Galleria Supermarket,43.75352001200256,-79.34951815337949,Supermarket
Don Mills,43.745905799999996,-79.352188,Menchie's,43.754763678410455,-79.350012511473,Frozen Yogurt Shop
Don Mills,43.745905799999996,-79.352188,Pizzaiolo,43.75473459877175,-79.35010987987614,Pizza Place
Don Mills,43.745905799999996,-79.352188,Big Smoke Burger,43.752836,-79.358998,Burger Joint
Don Mills,43.745905799999996,-79.352188,Starbucks,43.754199,-79.351382,Coffee Shop
Don Mills,43.745905799999996,-79.352188,Gonoe Sushi,43.74573681959921,-79.34599119916211,Japanese Restaurant
Don Mills,43.745905799999996,-79.352188,Five Guys,43.75451390200428,-79.35000397292158,Burger Joint
Don Mills,43.745905799999996,-79.352188,Dragon Pearl Buffet 龍珠,43.75369318998213,-79.34973027195959,Asian Restaurant
Don Mills,43.745905799999996,-79.352188,TD Canada Trust,43.75325278607611,-79.34785097837448,Bank
Don Mills,43.745905799999996,-79.352188,Thai One On,43.75458309476642,-79.35154293935814,Thai Restaurant
Don Mills,43.745905799999996,-79.352188,LCBO,43.75413318628438,-79.35705066710972,Liquor Store
Don Mills,43.745905799999996,-79.352188,Freshii,43.75422087020506,-79.35166465666757,Salad Place
Don Mills,43.745905799999996,-79.352188,Second Cup,43.75380451882712,-79.35806384135824,Coffee Shop
Don Mills,43.745905799999996,-79.352188,Fox & Fiddle,43.754614191604695,-79.35015907581386,Bar
Don Mills,43.745905799999996,-79.352188,Teriyaki Experience,43.75446786614047,-79.35142413697658,Japanese Restaurant
Don Mills,43.745905799999996,-79.352188,Cora Breakfast and Lunch,43.75449613817272,-79.35140124066076,Breakfast Spot
Don Mills,43.745905799999996,-79.352188,Mr. Greek,43.754386293180715,-79.35168960659244,Greek Restaurant
Don Mills,43.745905799999996,-79.352188,Pizza Hut,43.75454938321482,-79.35156517121663,Pizza Place
Don Mills,43.745905799999996,-79.352188,Windfields Restaurant,43.75330963411871,-79.3588366714113,Diner
Don Mills,43.745905799999996,-79.352188,the REALTOR® Store @ TREB,43.74942818528675,-79.34733867645264,Paper / Office Supplies Store
Don Mills,43.745905799999996,-79.352188,Swiss Chalet,43.7531193808889,-79.357777162287,Restaurant
Don Mills,43.745905799999996,-79.352188,Rogers Cafeteria,43.75359359444752,-79.35447333974949,Cafeteria
Don Mills,43.745905799999996,-79.352188,Rogers Rbs,43.75380979756903,-79.35358782724202,Mobile Phone Shop
Don Mills,43.745905799999996,-79.352188,RBC Royal Bank,43.753041087604274,-79.35824111651904,Bank
Don Mills,43.745905799999996,-79.352188,Liberty Plaza,43.75458909629206,-79.35014936164622,Shop & Service
Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Jawny Bakers,43.705782646822,-79.31291304477831,Gastropub
Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Toronto Climbing Academy,43.709362,-79.315006,Rock Climbing Spot
Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Muddy York Brewing Co.,43.71236216662408,-79.31201930161387,Brewery
Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,East York Gymnastics,43.710654,-79.309279,Gym / Fitness Center
Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Peek Freans Cookie Outlet,43.71326033174486,-79.30806318602713,Bakery
Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Shoppers Drug Mart,43.705933,-79.312825,Pharmacy
Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,TD Canada Trust,43.705739883755946,-79.31227013468737,Bank
Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Harvey's,43.71096402126402,-79.30908534280502,Fast Food Restaurant
Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Pizza Pizza,43.70515901620182,-79.31312955571528,Pizza Place
Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Tim Hortons,43.7144006072751,-79.30735632777214,Coffee Shop
Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,East York Animal Clinic,43.70592051370348,-79.3121958344716,Pet Store
Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,St. Clair Ave E & O'Connor Dr,43.70523283448301,-79.31327432821826,Intersection
Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Venice Pizza,43.70592051370348,-79.31395663414658,Pizza Place
Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,91 Woodbine Bus (south),43.7076463787027,-79.31380806795836,Bus Line
